radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,222,10,15003,26235717,137,8.7016893,45.8300623,4688,198,1,1432023727,1595831454,
UMTS,222,10,15003,26235718,138,8.6856108,45.8033681,4920,527,1,1441029466,1594253641,
UMTS,222,10,15003,26235719,139,8.6690405,45.8055903,8194,1068,1,1427669560,1594384229,
UMTS,222,10,15003,26235751,413,8.7605865,45.8388552,1941,147,1,1428831879,1595831454,
UMTS,222,10,15003,26235752,424,8.7356564,45.8280575,18582,1378,1,1428433214,1596820931,
UMTS,222,10,15003,26235753,430,8.7206188,45.8399152,29867,1402,1,1498803222,1605015583,
UMTS,222,10,15003,26235791,93,8.6730821,45.7206150,9666,1110,1,1428431668,1594384222,
UMTS,222,10,15003,26235792,310,8.6524869,45.7201606,3663,288,1,1428431668,1590384515,
UMTS,222,10,15003,26236141,82,8.7371395,45.8337317,4949,250,1,1432554417,1588336179,
UMTS,222,10,15003,26236142,23,8.7356513,45.8416551,846,62,1,1432554413,1588336170,
UMTS,222,10,15003,26236148,510,8.7338167,45.8406530,1995,389,1,1455908757,1595831475,
UMTS,222,10,15003,26236321,491,8.8280880,45.7967785,2052,80,1,1425824090,1595161898,
UMTS,222,10,15003,26236322,492,8.8189110,45.8020428,1240,9,1,1572387318,1584471480,
UMTS,222,10,15003,26237321,235,8.6093251,45.8174367,5790,564,1,1465452781,1581921350,
UMTS,222,10,15003,26237327,235,8.6156837,45.8142191,4785,131,1,1465452781,1595500936,
UMTS,222,10,15003,26237328,231,8.6372025,45.8130440,10042,18,1,1539241066,1591127060,
UMTS,222,10,15003,26237391,216,8.6583179,45.8408595,2762,988,1,1465208338,1588336181,
UMTS,222,10,15003,26237392,229,8.6633238,45.8131539,1604,403,1,1468140356,1583828272,
UMTS,222,10,15003,26237393,228,8.6181440,45.8132573,58,6,1,1581921350,1586153180,
UMTS,222,10,15003,26237397,216,8.6520191,45.8268137,3165,534,1,1483443654,1594900264,
UMTS,222,10,15003,26237399,228,8.5850307,45.8331718,7405,98,1,1462017738,1591966701,
UMTS,222,10,15003,26237473,308,8.6156661,45.8019829,10733,576,1,1465452781,1581921350,
UMTS,222,10,15003,26237477,311,8.6367588,45.8372120,5063,124,1,1465208338,1596371399,
UMTS,222,10,15003,26237478,326,8.6926341,45.8094545,5454,54,1,1494878340,1595831454,
UMTS,222,10,15003,26237479,249,8.6104292,45.8142724,5890,93,1,1459535526,1595500936,
UMTS,222,10,15003,26237567,498,8.6395605,45.7974918,2529,83,1,1461048424,1593196726,
UMTS,222,10,15003,26237569,95,8.6257913,45.7990831,1382,93,1,1461048424,1583487605,
UMTS,222,10,15003,26237571,410,8.5942130,45.7749577,2581,77,1,1472780782,1581921344,
UMTS,222,10,15003,26237572,476,8.6237745,45.7351844,4661,375,1,1475249027,1581921350,
UMTS,222,10,15003,26237573,407,8.5586984,45.7718710,2523,154,1,1462017738,1582253625,
UMTS,222,10,15003,26237637,299,8.6123850,45.7896744,7482,334,1,1466323937,1583614585,
UMTS,222,10,15003,26237957,396,8.6107993,45.9032330,19472,130,1,1469039417,1594557026,
UMTS,222,10,15003,26237958,423,8.6877728,45.8354078,10071,716,1,1467391595,1595831475,
UMTS,222,10,15003,26237959,399,8.6577857,45.8778275,12552,785,1,1460398537,1595831464,
UMTS,222,10,15003,26237977,106,8.6276191,45.8698613,9696,11799,1,1468140362,1596820931,
UMTS,222,10,15003,26237978,156,8.6422773,45.8536623,11515,3030,1,1463153495,1596820920,
UMTS,222,10,15003,26237979,107,8.5898010,45.8638429,11831,504,1,1462017738,1596820925,
UMTS,222,10,15003,26238091,69,8.8206636,45.8020319,4833,738,1,1424454307,1596820938,
UMTS,222,10,15003,26238092,70,8.8399750,45.7883434,1032,22,1,1487579743,1590323302,
UMTS,222,10,15003,26238093,71,8.8145075,45.7915061,5855,1890,1,1425824089,1596820938,
UMTS,222,10,15003,26238101,81,8.6943276,45.8548227,4128,1769,1,1435596639,1595831475,
UMTS,222,10,15003,26238102,82,8.7243366,45.8394790,2630,3509,1,1435218226,1596820931,
UMTS,222,10,15003,26238103,232,8.7079333,45.8416133,2045,1832,1,1435596775,1596820931,
UMTS,222,10,15003,26238642,485,8.8688380,45.7249024,3113,764,1,1535969576,1583653843,
UMTS,222,10,15003,26238643,478,8.8667961,45.7913308,16227,187,1,1432400618,1583653843,
UMTS,222,10,15003,26238808,404,8.7322758,45.7273155,3990,67,1,1521689714,1584573430,
UMTS,222,10,15003,26238809,405,8.7331646,45.7486082,10357,106,1,1521689714,1593796362,
UMTS,222,10,15003,26238912,248,8.6728274,45.8905563,2226,196,1,1434973858,1582464540,
UMTS,222,10,15003,26241171,177,8.8207662,45.8201454,609,44,1,1526806685,1595161898,
UMTS,222,10,15003,26241181,86,8.8250954,45.8202051,278,13,1,1582742270,1595593805,
UMTS,222,10,15003,26241191,94,8.8227632,45.8202098,642,27,1,1501405860,1594557011,
UMTS,222,10,15003,26241247,155,8.7705906,45.9173278,5382,299,1,1431289617,1597428755,
UMTS,222,10,15003,26241432,33,8.7641456,45.8140020,5010,339,1,1428856866,1583674138,
UMTS,222,10,15003,26241437,504,8.7747264,45.8241545,49,2,1,1596820931,1596820931,
UMTS,222,10,15003,26241438,505,8.7678723,45.8108800,9489,284,1,1447137315,1596820931,
UMTS,222,10,15003,26241598,472,9.1173912,46.0788139,7289,170,1,1470945698,1583407404,
UMTS,222,10,15003,26241817,508,8.8442752,45.8243021,1091,64,1,1421996497,1594557011,
UMTS,222,10,15003,26241921,11,8.6995127,45.7879217,10308,286,1,1437870353,1594253635,
UMTS,222,10,15003,26241922,9,8.7037489,45.7991037,6091,383,1,1432400605,1595831454,
UMTS,222,10,15003,26242081,229,8.9023626,45.9173022,14440,375,1,1426969212,1608391266,
UMTS,222,10,15003,26243899,279,8.6737013,46.0192281,7564,229,1,1465452776,1601465725,
UMTS,222,10,15003,26244449,30,9.2458975,46.0270774,4871,66,1,1451306066,1602748175,
UMTS,222,10,15003,26244547,505,9.0979693,46.0233052,4669,97,1,1458549759,1608391265,
UMTS,222,10,15003,26244548,419,9.0678468,46.0241821,3016,17,1,1475499972,1608391266,
UMTS,222,10,15003,26245587,398,9.3271919,46.0998336,6180,134,1,1460188898,1591196316,
UMTS,222,10,15003,26245588,397,9.2776681,46.0183625,15905,349,1,1450467144,1603132324,
UMTS,222,10,15003,26246741,279,8.7684218,45.8182066,5522,3719,1,1462169623,1596820938,
UMTS,222,10,15003,26246742,283,8.7454354,45.8267540,7861,850,1,1500853855,1596820931,
UMTS,222,10,15003,26247691,300,9.0524510,46.0194809,3206,79,1,1459327548,1608391266,
UMTS,222,10,15003,26249097,184,8.8258869,45.8487956,1731,84,1,1521750911,1581316067,
UMTS,222,10,15003,26249098,182,8.8259041,45.8288278,5229,329,1,1524350889,1595831449,
UMTS,222,10,15003,26249099,277,8.8102938,45.8395194,3050,411,1,1521792196,1595831469,
UMTS,222,10,15003,26249422,377,8.8262738,45.8185624,130,13,1,1451345933,1594557021,
UMTS,222,10,15003,26249447,40,8.8371878,45.8197944,6835,68,1,1521750911,1589113634,
UMTS,222,10,15003,26250847,48,8.8392772,45.8072236,3520,291,1,1521320064,1592693212,
UMTS,222,10,15003,26250848,5,8.8109191,45.8014264,37913,323,1,1523027391,1592693219,
UMTS,222,10,15003,26250849,50,8.8442639,45.8076041,2401,91,1,1525606487,1590323312,
UMTS,222,10,15003,26251551,323,9.3981546,46.1482310,6663,327,1,1463591856,1581222525,
UMTS,222,10,15003,26252172,421,8.6873631,46.0591699,3462,242,1,1438891377,1595577273,
UMTS,222,10,15003,26252173,422,8.6948190,46.0719915,8912,76,1,1438892585,1597750270,
UMTS,222,10,15003,26252817,490,8.8036545,45.8387500,4859,320,1,1432581984,1595831469,
UMTS,222,10,15003,26252818,491,8.7975381,45.8338146,826,332,1,1446536713,1596148959,
UMTS,222,10,15003,26252819,511,8.7897306,45.8362349,2054,713,1,1583180934,1596148959,
UMTS,222,10,15003,26252958,324,8.6066694,46.0732214,13049,53,1,1490555313,1603277837,
UMTS,222,10,15003,26256031,450,9.0320817,45.8129928,3031,235,1,1433517038,1597690679,
UMTS,222,10,15003,26256587,257,9.3399865,46.1204614,9882,101,1,1476634570,1585024667,
UMTS,222,10,15003,26256588,397,9.3016075,46.0435234,14055,88,1,1451879011,1590345486,
UMTS,222,10,15003,26256611,59,8.8477364,45.8155908,2967,225,1,1440771409,1594557011,
UMTS,222,10,15003,26256612,59,8.8397895,45.8171028,1272,32,1,1435596641,1594557011,
UMTS,222,10,15003,26256613,19,8.8357634,45.8281898,2842,67,1,1443436456,1594557011,
UMTS,222,10,15003,26256651,441,8.8364407,45.8274949,1053,144,1,1442499198,1594557011,
UMTS,222,10,15003,26256652,6,8.8352324,45.8228087,861,51,1,1499103651,1594557011,
UMTS,222,10,15003,26256653,7,8.8347490,45.8312243,537,9,1,1583674138,1594557011,
UMTS,222,10,15003,26257812,306,9.1360942,45.9213978,7196,337,1,1450004646,1580457635,
UMTS,222,10,15003,26257818,507,9.1436888,45.9151797,8814,401,1,1450467151,1580457635,
UMTS,222,10,15003,26258098,213,9.2820220,46.0857751,5858,68,1,1458495419,1591196316,
UMTS,222,10,15003,26258348,196,8.8217458,45.9292365,1818,226,1,1433455975,1590945713,
UMTS,222,10,15003,26258377,378,8.9779040,45.8553610,557,15,1,1596231936,1596231936,
UMTS,222,10,15003,26258741,401,9.0067813,45.8435507,3538,554,1,1427151615,1598075454,
UMTS,222,10,15003,26258797,284,8.7772348,45.8361571,1673,14,1,1583828282,1590755330,
UMTS,222,10,15003,26258798,278,8.7633059,45.8122458,10183,1591,1,1524415086,1595161903,
UMTS,222,10,15003,26259081,365,9.2054464,46.0359860,15317,10,1,1530479569,1597869743,
UMTS,222,10,15003,26259897,365,8.8823985,45.8178935,1075,20,1,1532726261,1593174576,
UMTS,222,10,15003,26259899,367,8.8677981,45.7788296,1772,192,1,1522551192,1596177977,
UMTS,222,10,15003,26261257,504,8.8100956,45.7590984,2153,393,1,1521652826,1596820942,
UMTS,222,10,15003,26261258,505,8.8072420,45.7502840,1351,167,1,1522182728,1596820942,
UMTS,222,10,15003,26261262,92,8.7013271,45.7152296,7778,873,1,1428431662,1594384222,
UMTS,222,10,15003,26261263,93,8.6930381,45.7197131,11106,1163,1,1427669564,1594384222,
UMTS,222,10,15003,26261291,60,8.6763328,45.8435860,4515,720,1,1437500570,1588336179,
UMTS,222,10,15003,26261292,61,8.6707826,45.8231542,4299,19,1,1447353215,1583180919,
UMTS,222,10,15003,26261293,62,8.6400358,45.8485852,23386,208,1,1435445738,1588336160,
UMTS,222,10,15003,26261297,510,8.6698686,45.8466805,2416,733,1,1436789181,1596820931,
UMTS,222,10,15003,26261298,234,8.6904896,45.8413843,3196,73,1,1461322150,1596820931,
UMTS,222,10,15003,26261299,509,8.6480443,45.8480630,11842,59,1,1442499198,1594253625,
UMTS,222,10,15003,26261427,469,8.6543128,45.7236945,3417,263,1,1432509889,1594384222,
UMTS,222,10,15003,26261472,137,8.9023408,45.8367192,199,12,1,1582223732,1593174576,
UMTS,222,10,15003,26261488,504,8.8129847,45.7689657,2785,280,1,1465936486,1596820942,
UMTS,222,10,15003,26261489,162,8.7541199,45.8226826,20141,784,1,1465936486,1596820938,
UMTS,222,10,15003,26261492,316,8.8888131,45.7980572,11795,812,1,1426192966,1591381935,
UMTS,222,10,15003,26261493,317,8.8768563,45.8081888,3808,1476,1,1430905976,1593174576,
UMTS,222,10,15003,26261531,94,8.7136136,45.7136433,2504,448,1,1428431662,1594384222,
UMTS,222,10,15003,26261532,95,8.6995856,45.7036729,2722,704,1,1430902282,1592137777,
UMTS,222,10,15003,26261533,96,8.6920428,45.7161973,7126,849,1,1427669564,1594384222,
UMTS,222,10,15003,26262297,32,8.7990986,45.8251791,678,37,1,1526485911,1591127057,
UMTS,222,10,15003,26262298,33,8.7949250,45.7978904,6113,250,1,1524415086,1591360112,
UMTS,222,10,15003,26262299,34,8.7751092,45.8290982,2243,750,1,1526359464,1591360120,
UMTS,222,10,15003,26262547,17,8.6999740,46.0628821,2474,8,1,1465452776,1596277889,
UMTS,222,10,15003,26262548,16,8.6849317,46.0581238,559,3,1,1594146257,1598460868,
UMTS,222,10,15003,26262871,141,8.6634710,45.7218659,2263,40,1,1488752749,1583674140,
UMTS,222,10,15003,26262872,399,8.6527833,45.7080238,2132,295,1,1428431668,1590384515,
UMTS,222,10,15003,26262873,143,8.6060054,45.7058926,1797,56,1,1432808929,1602704408,
UMTS,222,10,15003,26264641,237,8.8149466,45.8188331,4148,318,1,1463691918,1596148995,
UMTS,222,10,15003,26264642,238,8.8175145,45.8226358,1313,436,1,1473964680,1596148995,
UMTS,222,10,15003,26265247,256,8.6915518,45.8920834,10624,346,1,1442499184,1594557026,
UMTS,222,10,15003,26265248,106,8.6384821,45.8719120,22710,694,1,1453159101,1596820931,
UMTS,222,10,15003,26265249,103,8.6307928,45.8896668,2335,21,1,1552952067,1591949214,
UMTS,222,10,15003,26267127,58,9.2505721,45.9979778,8854,740,1,1455906117,1603132324,
UMTS,222,10,15003,26269087,103,8.8332207,45.8192057,4493,72,1,1440771408,1596149003,
UMTS,222,10,15003,26269088,84,8.8357684,45.8096742,4033,254,1,1424454307,1596149003,
UMTS,222,10,15003,26269089,99,8.8083044,45.7992256,6970,259,1,1433524780,1596371404,
UMTS,222,10,15003,26270281,351,8.7070555,46.0159226,5451,156,1,1501687196,1583766362,
UMTS,222,10,15003,26270282,352,8.6732922,46.0175177,2502,75,1,1501687196,1603904986,
UMTS,222,10,15003,26273431,104,8.8117847,45.8239188,3066,120,1,1432808981,1596149003,
UMTS,222,10,15003,26273432,105,8.8217791,45.8318882,1178,97,1,1471017341,1595831449,
UMTS,222,10,15003,26274811,236,8.8283615,45.8149344,1896,404,1,1477264695,1596149003,
UMTS,222,10,15003,26274847,3,8.7978892,45.8281520,1075,25,1,1433524774,1595831449,
UMTS,222,10,15003,26274848,4,8.7885826,45.8025263,4091,346,1,1433524775,1596820938,
UMTS,222,10,15003,26274849,5,8.7739341,45.8268867,2758,308,1,1433524774,1596820931,
UMTS,222,10,15003,26274857,444,8.8093408,45.8161850,1157,139,1,1501043133,1595831469,
UMTS,222,10,15003,26274858,237,8.8165749,45.8131155,2887,123,1,1441121744,1595831469,
UMTS,222,10,15003,26274859,446,8.7872690,45.7991855,10654,856,1,1428856866,1596371404,
UMTS,222,10,15003,26274872,57,8.8492464,45.8131951,7071,715,1,1430905948,1581316067,
UMTS,222,10,15003,26274879,12,8.8517942,45.8122696,578,48,1,1442499198,1594557011,
UMTS,222,10,15003,26275337,139,8.8471318,45.8029193,1291,78,1,1432581990,1596148995,
UMTS,222,10,15003,26275338,140,8.8162366,45.8019345,6245,233,1,1432581987,1596820938,
UMTS,222,10,15003,26275339,139,8.8432494,45.8064251,441,68,1,1425824089,1596148995,
UMTS,222,10,15003,26275341,40,8.8417670,45.8261212,1140,107,1,1421996499,1593174563,
UMTS,222,10,15003,26275342,41,8.8006192,45.8255301,23667,318,1,1442499198,1594557011,
UMTS,222,10,15003,26275343,42,8.8315587,45.8217177,2044,69,1,1442499198,1594557011,
UMTS,222,10,15003,26275358,237,8.8409817,45.8301350,1138,51,1,1521750911,1593174568,
UMTS,222,10,15003,26275359,237,8.8330773,45.8366310,766,39,1,1530695380,1593174568,
UMTS,222,10,15003,26275751,168,8.8423934,45.8025704,1051,89,1,1498845044,1583674144,
UMTS,222,10,15003,26275752,169,8.8453903,45.7970455,1761,34,1,1440067997,1582223725,
UMTS,222,10,15003,26275753,170,8.7938854,45.7893950,3735,190,1,1442672591,1583069360,
UMTS,222,10,15003,26275757,401,8.8526302,45.8058751,3343,30,1,1432581990,1594557011,
UMTS,222,10,15003,26275758,402,8.8509599,45.7925301,1635,59,1,1431289618,1590323302,
UMTS,222,10,15003,26275759,71,8.8254490,45.7902036,3518,190,1,1433795823,1596148967,
UMTS,222,10,15003,26275851,72,8.8713402,45.8156170,8270,196,1,1432556153,1596148995,
UMTS,222,10,15003,26275852,73,8.8270163,45.7972095,5025,694,1,1432400616,1596820938,
UMTS,222,10,15003,26275853,74,8.8638865,45.8283948,11077,84,1,1435596557,1595831469,
UMTS,222,10,15003,26276862,445,8.6434545,45.7230871,3066,128,1,1547402379,1593196724,
UMTS,222,10,15003,26279377,56,8.7686799,45.9519241,12196,101,1,1441121744,1597428755,
UMTS,222,10,15003,26279391,187,8.7013111,45.7638469,1718,110,1,1467535083,1592137777,
UMTS,222,10,15003,26279392,471,8.6785219,45.7745765,15406,755,1,1427669560,1594384229,
UMTS,222,10,15003,26279393,471,8.6764938,45.7874078,3098,686,1,1429047533,1594384229,
UMTS,222,10,15005,4997047,12,9.2208097,45.5734206,4454,55,1,1456340188,1580966201,
UMTS,222,10,15005,5034935,72,9.2954920,45.5698150,0,1,1,1596820955,1596820955,
UMTS,222,10,15005,5041869,328,9.2534914,45.5601574,182,12,1,1476343841,1580966201,
UMTS,222,10,15005,5043554,8,9.2504337,45.5543216,978,24,1,1428783287,1596820955,
UMTS,222,10,15005,10094846,470,9.1150460,45.6717416,541,5,1,1577407446,1582311442,
UMTS,222,10,15005,12261634,212,9.1319567,45.6611709,903,490,1,1431461017,1582311442,
UMTS,222,10,15005,12261635,213,9.1188564,45.6621533,4532,838,1,1432753154,1582311442,
UMTS,222,10,15005,12263443,291,9.2327581,45.5919483,716,20,1,1470097103,1582311430,
UMTS,222,10,15005,12263445,291,9.2244580,45.5903363,487,8,1,1582311430,1582311430,
UMTS,222,10,15005,12265419,337,9.3365448,45.6436889,2524,10,1,1550433253,1582687453,
UMTS,222,10,15005,12265420,339,9.3034376,45.6349483,1860,7,1,1550433253,1583049083,
UMTS,222,10,15005,12265685,285,8.9159468,45.7273630,49452,2,1,1525285981,1582311430,
UMTS,222,10,15005,12269909,115,9.1467434,45.6066845,14566,49,1,1475181827,1589380182,
UMTS,222,10,15005,12270763,230,9.1693279,45.5528895,4954,1024,1,1449137733,1592285195,
UMTS,222,10,15005,12270765,236,9.1536398,45.5531783,1491,265,1,1450198637,1592285195,
UMTS,222,10,15005,12272069,389,9.1524359,45.6033938,12575,629,1,1470971456,1594014977,
UMTS,222,10,15005,12280573,53,9.1955954,45.6451858,852,68,1,1435835939,1580452264,
UMTS,222,10,15005,12280613,47,9.1844148,45.6572905,1628,126,1,1463001457,1580510968,
UMTS,222,10,15005,12280614,466,9.1706760,45.6571702,2617,174,1,1449161548,1591327522,
UMTS,222,10,15005,12280643,141,9.1562385,45.5770980,1832,99,1,1461738862,1581404809,
UMTS,222,10,15005,12280773,261,9.1432146,45.5632261,1324,75,1,1449177024,1596086446,
UMTS,222,10,15005,12280774,262,9.1446539,45.5501546,2292,373,1,1451282574,1596086446,
UMTS,222,10,15005,12280785,158,9.1354844,45.5809852,6154,173,1,1453820128,1596086446,
UMTS,222,10,15005,12282599,125,9.2738693,45.6192938,3778,44,1,1493410691,1593414334,
UMTS,222,10,15005,12282601,149,8.8766358,45.7581572,44846,9,1,1476222212,1591731113,
UMTS,222,10,15005,12283234,217,9.2255140,45.6122480,6630,678,1,1424529311,1592425363,
UMTS,222,10,15005,12283509,34,9.2003625,45.5921043,4718,120,1,1472160901,1582311430,
UMTS,222,10,15005,12283510,34,9.1820766,45.5914307,2650,208,1,1470859914,1594835936,
UMTS,222,10,15005,12283511,25,9.1962979,45.5999318,3225,76,1,1470971491,1595418077,
UMTS,222,10,15005,12283679,251,9.1663457,45.5801767,8078,269,1,1473511372,1581222539,
UMTS,222,10,15005,12283709,113,9.1545123,45.5771602,5910,112,1,1473302906,1581222539,
UMTS,222,10,15005,12284579,363,9.2560705,45.5743121,581,14,1,1491046510,1580663746,
UMTS,222,10,15005,12284659,470,9.2733005,45.5935682,586,39,1,1475089805,1582311430,
UMTS,222,10,15005,12284660,476,9.2688512,45.5920412,459,42,1,1475651235,1582311430,
UMTS,222,10,15005,12284661,439,9.2701565,45.5966813,1027,30,1,1473001394,1582311430,
UMTS,222,10,15005,12284669,330,9.2500903,45.5910968,374,30,1,1471294879,1582311430,
UMTS,222,10,15005,12284671,329,9.2454164,45.5909175,4759,141,1,1473001394,1582311430,
UMTS,222,10,15005,12285130,335,9.3101916,45.5778439,1230,84,1,1473654524,1594014977,
UMTS,222,10,15005,12285141,384,9.2234650,45.5718506,5193,139,1,1479891047,1593149863,
UMTS,222,10,15005,12285283,43,9.2235396,45.5740744,770,289,1,1449335388,1593149863,
UMTS,222,10,15005,12285284,31,9.2280823,45.5686295,11141,456,1,1449171240,1596820955,
UMTS,222,10,15005,12285900,440,9.1765557,45.5677068,6115,652,1,1452107841,1595303821,
UMTS,222,10,15005,12288759,69,9.1703189,45.5622167,3528,269,1,1470137945,1593001924,
UMTS,222,10,15005,12288760,83,9.1778945,45.5524359,2185,52,1,1493020585,1595428721,
UMTS,222,10,15005,12296575,38,9.2624315,45.6041033,1302,22,1,1436593893,1581275148,
UMTS,222,10,15005,12296581,511,9.2657868,45.6055706,1153,45,1,1439183167,1589194897,
UMTS,222,10,15005,12302193,215,9.3504297,45.6451229,12609,54,1,1450029419,1582687453,
UMTS,222,10,15005,12303440,505,9.2232847,45.6480243,2443,66,1,1536426989,1580510968,
UMTS,222,10,15005,12305430,145,9.2424991,45.6048493,728,5,1,1550951421,1582446832,
UMTS,222,10,15005,12306220,359,9.2676396,45.6033404,904,60,1,1473001353,1587076005,
UMTS,222,10,15005,12306221,338,9.2644270,45.6021699,554,8,1,1478178883,1586789783,
UMTS,222,10,15005,12307313,107,9.2004625,45.6560271,2135,65,1,1442068722,1580510974,
UMTS,222,10,15005,12307773,24,9.3239139,45.6252578,1873,139,1,1429029580,1589867088,
UMTS,222,10,15005,12307774,25,9.3206693,45.6159555,824,57,1,1429658291,1582146173,
UMTS,222,10,15005,12307775,374,9.3073539,45.6210660,4177,322,1,1415450831,1590429542,
UMTS,222,10,15005,12308150,421,9.2137384,45.5759623,748,8,1,1479891047,1593149863,
UMTS,222,10,15005,12308300,113,9.1561832,45.5832894,1133,71,1,1476330222,1581222539,
UMTS,222,10,15005,12308529,286,9.2603360,45.6446866,794,39,1,1538951348,1581834616,
UMTS,222,10,15005,12308761,170,9.1716993,45.5764658,5366,114,1,1502656194,1595303821,
UMTS,222,10,15005,12308923,244,9.1400476,45.6539551,4406,562,1,1429564775,1582311442,
UMTS,222,10,15005,12308944,481,9.1389599,45.6467727,552,60,1,1447452644,1581534596,
UMTS,222,10,15005,12308945,482,9.1412178,45.6529368,3955,544,1,1429564772,1580510968,
UMTS,222,10,15005,12308953,247,9.1494311,45.6573649,1862,127,1,1432463094,1582311442,
UMTS,222,10,15005,12308954,270,9.1591835,45.6388310,3371,117,1,1437435387,1582311442,
UMTS,222,10,15005,12308955,271,9.1388609,45.6415979,1994,153,1,1435434061,1581534596,
UMTS,222,10,15005,12309125,47,9.1931571,45.6718305,1745,10,1,1473204287,1580510968,
UMTS,222,10,15005,12309200,172,9.2231485,45.6694896,2234,231,1,1433239264,1580510968,
UMTS,222,10,15005,12309201,57,9.2185059,45.6797865,2445,129,1,1427747985,1587047428,
UMTS,222,10,15005,12309469,121,9.2256109,45.5902247,1260,14,1,1475089805,1582311430,
UMTS,222,10,15005,12309471,118,9.2129099,45.5928657,12709,17,1,1473001353,1582311430,
UMTS,222,10,15005,12309899,474,9.2607802,45.5937197,1165,47,1,1473001353,1582311430,
UMTS,222,10,15005,12309900,431,9.2709574,45.5862382,398,8,1,1576450152,1592285195,
UMTS,222,10,15005,12309901,474,9.2579759,45.5907584,671,45,1,1475222703,1582311430,
UMTS,222,10,15005,12310190,500,9.2285351,45.5906703,1153,26,1,1473001353,1582311430,
UMTS,222,10,15005,12310191,118,9.2114818,45.5923908,1300,14,1,1505498315,1582311430,
UMTS,222,10,15005,12310903,44,9.2893089,45.5902177,890,41,1,1541837476,1595152911,
UMTS,222,10,15005,12311239,68,9.3085497,45.6161492,797,72,1,1532219499,1593755762,
UMTS,222,10,15005,12311240,70,9.3141246,45.6179184,456,21,1,1581834616,1581834616,
UMTS,222,10,15005,12311920,310,9.2948922,45.5696817,167,9,1,1486330435,1596820955,
UMTS,222,10,15005,12312540,416,9.2385985,45.6010137,2312,158,1,1425022390,1597000673,
UMTS,222,10,15005,12312593,161,9.1730533,45.5966560,5957,1090,1,1449177024,1582311442,
UMTS,222,10,15005,12312594,12,9.1749894,45.5907517,7605,982,1,1432322030,1595418071,
UMTS,222,10,15005,12312595,23,9.1609621,45.5867608,2024,557,1,1472561872,1596086446,
UMTS,222,10,15005,12312623,283,9.1630945,45.5797803,2425,286,1,1449708726,1581404809,
UMTS,222,10,15005,12312633,292,9.1819652,45.5782064,2018,168,1,1451901823,1593149863,
UMTS,222,10,15005,12312634,237,9.1890488,45.5720644,2707,94,1,1449335388,1593149863,
UMTS,222,10,15005,12312635,451,9.1765948,45.5736996,9434,577,1,1436731398,1593281902,
UMTS,222,10,15005,12312669,230,9.1476721,45.5613572,2886,31,1,1474881269,1581222539,
UMTS,222,10,15005,12312671,254,9.1450265,45.5516845,2201,216,1,1470137945,1596086446,
UMTS,222,10,15005,12312973,47,9.1892662,45.6570838,5941,93,1,1438144677,1580510968,
UMTS,222,10,15005,12312974,53,9.1913152,45.6494861,1217,131,1,1432843277,1580452264,
UMTS,222,10,15005,12312975,54,9.1722534,45.6524369,5745,169,1,1436298863,1591327522,
UMTS,222,10,15005,12312984,92,9.1666305,45.6234651,3887,1777,1,1432705079,1595303821,
UMTS,222,10,15005,12312985,91,9.1609178,45.6309074,3792,1106,1,1434211250,1582311442,
UMTS,222,10,15005,12313013,448,9.1609456,45.6555682,1231,145,1,1450466437,1591327522,
UMTS,222,10,15005,12313014,449,9.1662841,45.6479808,1449,151,1,1427176529,1580510974,
UMTS,222,10,15005,12313015,334,9.1540851,45.6477614,7794,1243,1,1434211250,1582311442,
UMTS,222,10,15005,12313024,441,9.1664613,45.6645897,1161,53,1,1450809932,1591327522,
UMTS,222,10,15005,12313033,333,9.1662786,45.6505272,11736,847,1,1430042184,1582311442,
UMTS,222,10,15005,12313034,334,9.1529902,45.6531248,2626,996,1,1433281430,1582311442,
UMTS,222,10,15005,12313035,247,9.1438791,45.6532795,11276,1185,1,1429564771,1582311442,
UMTS,222,10,15005,12313083,474,9.2681096,45.6441748,11316,55,1,1425658811,1582446832,
UMTS,222,10,15005,12313085,472,9.2588794,45.6274180,979,51,1,1432618168,1591562416,
UMTS,222,10,15005,12313094,151,9.2563621,45.5913447,3956,362,1,1425074745,1581633605,
UMTS,222,10,15005,12313095,159,9.2678769,45.6051453,16597,56,1,1443729479,1581633605,
UMTS,222,10,15005,12313565,86,9.2570748,45.6162233,717,30,1,1548440797,1591562416,
UMTS,222,10,15005,12313703,270,9.1636846,45.6192072,2531,881,1,1450365887,1582311442,
UMTS,222,10,15005,12313704,161,9.1658201,45.6119728,4002,633,1,1449137733,1582311442,
UMTS,222,10,15005,12315474,36,9.2471428,45.5622243,2838,439,1,1441651008,1580966201,
UMTS,222,10,15005,12315475,37,9.2364131,45.5633583,1779,122,1,1449335386,1585661047,
UMTS,222,10,15005,12316264,81,9.2656673,45.5766092,887,115,1,1415748772,1581326550,
UMTS,222,10,15005,12316393,16,9.1902915,45.5666559,10961,949,1,1449296101,1593149863,
UMTS,222,10,15005,12317264,381,9.2525577,45.6011259,2954,677,1,1430905843,1592425371,
UMTS,222,10,15005,12317813,168,9.2400636,45.5988805,1810,764,1,1423805938,1581633605,
UMTS,222,10,15005,12317819,168,9.2460666,45.5995681,1553,152,1,1536426995,1592425371,
UMTS,222,10,15005,12317820,169,9.2345551,45.5995052,565,23,1,1537330440,1582831386,
